day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;55500;AMETHYSTS;9995;25;;;;;10002;9;10005;25;;;9998.5;730.0
-2;55600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;730.0
-2;55600;STARFRUIT;4985;3;4984;26;;;4991;26;;;;;4988.0;253.8125
-2;55700;STARFRUIT;4985;2;4984;23;;;4991;23;;;;;4988.0;258.5546875
-2;55700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;730.0
-2;55800;STARFRUIT;4984;27;;;;;4991;27;;;;;4987.5;255.3984375
-2;55800;AMETHYSTS;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;732.0
-2;55900;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;260.859375
-2;55900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;732.0
-2;56000;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;732.0
-2;56000;STARFRUIT;4984;2;4983;22;;;4985;3;4990;24;;;4984.5;266.5
-2;56100;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;270.5859375
-2;56100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;732.0
-2;56200;STARFRUIT;4987;2;4983;30;;;4990;30;;;;;4988.5;275.5859375
-2;56200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;732.0
-2;56300;STARFRUIT;4983;8;4982;25;;;4989;27;;;;;4986.0;290.109375
-2;56300;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;732.0
-2;56400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;734.0
-2;56400;STARFRUIT;4982;31;;;;;4989;31;;;;;4985.5;295.4296875
-2;56500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;295.5546875
-2;56500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;734.0
-2;56600;STARFRUIT;4983;2;4982;29;;;4989;31;;;;;4986.0;286.03125
-2;56600;AMETHYSTS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;734.0
-2;56700;STARFRUIT;4987;6;4983;2;4982;24;4989;26;;;;;4988.0;288.375
-2;56700;AMETHYSTS;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;734.0
-2;56800;AMETHYSTS;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;734.0
-2;56800;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;291.34375
-2;56900;STARFRUIT;4983;4;4982;20;;;4989;22;;;;;4986.0;286.7578125
-2;56900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;736.0
-2;57000;STARFRUIT;4983;28;;;;;4988;8;4989;1;4990;27;4985.5;282.4921875
-2;57000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;736.0
-2;57100;STARFRUIT;4984;2;4983;25;;;4990;27;;;;;4987.0;269.796875
-2;57100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;736.0
-2;57200;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;736.0
-2;57200;STARFRUIT;4989;1;4984;27;;;4990;27;;;;;4989.5;265.15625
-2;57300;STARFRUIT;4984;1;4983;26;;;4990;27;;;;;4987.0;265.328125
-2;57300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;740.0
-2;57400;STARFRUIT;4984;24;;;;;4989;2;4991;24;;;4986.5;254.703125
-2;57400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;740.0
-2;57500;STARFRUIT;4989;5;4986;5;4985;25;4991;2;4992;23;;;4990.0;242.5703125
-2;57500;AMETHYSTS;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;740.0
-2;57600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;740.0
-2;57600;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;246.3671875
-2;57700;STARFRUIT;4985;29;;;;;4991;29;;;;;4988.0;245.125
-2;57700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;740.0
-2;57800;STARFRUIT;4984;31;;;;;4991;31;;;;;4987.5;258.5
-2;57800;AMETHYSTS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;740.0
-2;57900;STARFRUIT;4984;27;;;;;4987;6;4989;5;4990;2;4985.5;261.40625
-2;57900;AMETHYSTS;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;740.0
-2;58000;AMETHYSTS;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;742.0
-2;58000;STARFRUIT;4984;5;4983;24;;;4990;25;;;;;4987.0;268.4453125
-2;58100;STARFRUIT;4983;23;;;;;4990;23;;;;;4986.5;270.1640625
-2;58100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;750.0
-2;58200;STARFRUIT;4983;31;;;;;4990;31;;;;;4986.5;274.0
-2;58200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;756.0
-2;58300;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;275.34375
-2;58300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;756.0
-2;58400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;756.0
-2;58400;STARFRUIT;4983;23;;;;;4988;1;4990;23;;;4985.5;276.1796875
-2;58500;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;272.2734375
-2;58500;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;756.0
-2;58600;STARFRUIT;4983;25;;;;;4988;7;4990;25;;;4985.5;270.453125
-2;58600;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;756.0
-2;58700;STARFRUIT;4984;2;4983;32;;;4990;32;;;;;4987.0;274.9296875
-2;58700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;758.0
-2;58800;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;285.1953125
-2;58800;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;758.0
-2;58900;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;275.3984375
-2;58900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;782.0
-2;59000;STARFRUIT;4984;22;;;;;4990;2;4991;20;;;4987.0;264.1484375
-2;59000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;782.0
-2;59100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;782.0
-2;59100;STARFRUIT;4984;7;4983;27;;;4990;27;;;;;4987.0;267.7734375
-2;59200;STARFRUIT;4984;31;;;;;4990;2;4991;29;;;4987.0;263.328125
-2;59200;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;784.0
-2;59300;STARFRUIT;4983;26;;;;;4988;2;4990;27;;;4985.5;275.4765625
-2;59300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;784.0
-2;59400;STARFRUIT;4983;1;4982;21;;;4989;22;;;;;4986.0;287.8984375
-2;59400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;784.0
-2;59500;AMETHYSTS;10002;5;9995;23;;;10005;23;;;;;10003.5;784.0
-2;59500;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;290.0703125
-2;59600;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;278.390625
-2;59600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;794.0
-2;59700;STARFRUIT;4982;21;;;;;4989;21;;;;;4985.5;286.71875
-2;59700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;794.0
-2;59800;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;293.359375
-2;59800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;794.0
-2;59900;AMETHYSTS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;794.0
-2;59900;STARFRUIT;4983;24;;;;;4989;1;4990;23;;;4986.0;280.609375
-2;60000;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;295.6640625
-2;60000;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;794.0
-2;60100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;290.546875
-2;60100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;796.0
-2;60200;STARFRUIT;4987;3;4982;25;;;4989;25;;;;;4988.0;286.6875
-2;60200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;796.0
-2;60300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;812.0
-2;60300;STARFRUIT;4983;1;4982;27;;;4989;28;;;;;4986.0;288.34375
-2;60400;STARFRUIT;4983;1;4982;20;;;4989;21;;;;;4986.0;286.859375
-2;60400;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;812.0
-2;60500;STARFRUIT;4984;1;4983;23;;;4990;24;;;;;4987.0;266.046875
-2;60500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;814.0
-2;60600;STARFRUIT;4984;2;4983;24;;;4990;24;;;;;4987.0;275.0078125
-2;60600;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;814.0
-2;60700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;814.0
-2;60700;STARFRUIT;4983;22;;;;;4988;5;4990;22;;;4985.5;277.515625
-2;60800;STARFRUIT;4983;31;;;;;4990;32;;;;;4986.5;279.4375
-2;60800;AMETHYSTS;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;814.0
-2;60900;STARFRUIT;4983;31;;;;;4984;3;4987;4;4989;31;4983.5;284.9296875
-2;60900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;834.0
-2;61000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;834.0
-2;61000;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;295.609375
-2;61100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;834.0
-2;61100;STARFRUIT;4983;29;;;;;4988;3;4990;29;;;4985.5;282.9609375
-2;61200;STARFRUIT;4983;22;;;;;4986;2;4989;1;4990;21;4984.5;281.234375
-2;61200;AMETHYSTS;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;834.0
-2;61300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;834.0
-2;61300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;295.21875
-2;61400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;834.0
-2;61400;STARFRUIT;4982;31;;;;;4988;1;4989;30;;;4985.0;300.8125
-2;61500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;834.0
-2;61500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;297.609375
-2;61600;STARFRUIT;4982;30;;;;;4987;5;4989;30;;;4984.5;294.4140625
-2;61600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;834.0
-2;61700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;834.0
-2;61700;STARFRUIT;4981;26;;;;;4986;7;4988;27;;;4983.5;305.875
-2;61800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;834.0
-2;61800;STARFRUIT;4981;20;;;;;4988;20;;;;;4984.5;306.625
-2;61900;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;834.0
-2;61900;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;304.5625
-2;62000;STARFRUIT;4987;1;4982;20;;;4989;20;;;;;4988.0;301.46875
-2;62000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;840.0
-2;62100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;840.0
-2;62100;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;298.34375
-2;62200;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;840.0
-2;62200;STARFRUIT;4981;25;;;;;4988;25;;;;;4984.5;312.84375
-2;62300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;840.0
-2;62300;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;298.1875
-2;62400;STARFRUIT;4982;25;;;;;4987;8;4989;25;;;4984.5;296.5234375
-2;62400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;844.0
-2;62500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;844.0
-2;62500;STARFRUIT;4984;2;4983;24;;;4989;1;4990;23;;;4986.5;282.1875
-2;62600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;844.0
-2;62600;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;259.453125
-2;62700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;844.0
-2;62700;STARFRUIT;4984;26;;;;;4990;2;4991;24;;;4987.0;260.7421875
-2;62800;STARFRUIT;4983;26;;;;;4984;1;4988;1;4990;26;4983.5;270.5625
-2;62800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;844.0
-2;62900;AMETHYSTS;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;844.0
-2;62900;STARFRUIT;4984;29;;;;;4989;1;4990;2;4991;27;4986.5;263.7109375
-2;63000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;852.0
-2;63000;STARFRUIT;4983;29;;;;;4988;4;4990;29;;;4985.5;265.1640625
-2;63100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;852.0
-2;63100;STARFRUIT;4984;1;4983;24;;;4990;26;;;;;4987.0;268.765625
-2;63200;STARFRUIT;4983;28;;;;;4990;28;;;;;4986.5;276.9921875
-2;63200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;852.0
-2;63300;STARFRUIT;4984;32;;;;;4990;2;4991;30;;;4987.0;263.6015625
-2;63300;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;852.0
-2;63400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;852.0
-2;63400;STARFRUIT;4988;3;4984;2;4983;24;4990;26;;;;;4989.0;267.125
-2;63500;STARFRUIT;4984;2;4983;20;;;4990;20;;;;;4987.0;278.2734375
-2;63500;AMETHYSTS;9998;8;9995;20;;;10005;20;;;;;10001.5;852.0
-2;63600;STARFRUIT;4988;1;4983;21;;;4990;21;;;;;4989.0;281.84375
-2;63600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;852.0
-2;63700;STARFRUIT;4983;8;4982;30;;;4989;30;;;;;4986.0;291.0546875
-2;63700;AMETHYSTS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;852.0
-2;63800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;852.0
-2;63800;STARFRUIT;4982;21;;;;;4987;7;4989;22;;;4984.5;289.8125
-2;63900;STARFRUIT;4982;21;;;;;4987;6;4989;21;;;4984.5;293.1640625
-2;63900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;852.0
-2;64000;STARFRUIT;4982;30;;;;;4989;30;;;;;4985.5;301.578125
-2;64000;AMETHYSTS;9998;6;9995;30;;;10005;30;;;;;10001.5;876.0
-2;64100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;296.8125
-2;64100;AMETHYSTS;9995;27;;;;;10002;6;10005;27;;;9998.5;876.0
-2;64200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;876.0
-2;64200;STARFRUIT;4982;25;;;;;4988;1;4989;24;;;4985.0;301.9453125
-2;64300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;296.2109375
-2;64300;AMETHYSTS;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;882.0
-2;64400;STARFRUIT;4983;4;4982;27;;;4989;29;;;;;4986.0;286.2109375
-2;64400;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;882.0
-2;64500;STARFRUIT;4983;2;4982;27;;;4987;6;4989;29;;;4985.0;289.1015625
-2;64500;AMETHYSTS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;882.0
-2;64600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;882.0
-2;64600;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;294.25
-2;64700;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;292.6875
-2;64700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;882.0
-2;64800;STARFRUIT;4983;2;4982;30;;;4989;32;;;;;4986.0;285.6171875
-2;64800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;882.0
-2;64900;STARFRUIT;4983;2;4982;29;;;4987;3;4989;31;;;4985.0;285.65625
-2;64900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;882.0
-2;65000;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;882.0
-2;65000;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;284.5625
-2;65100;STARFRUIT;4983;25;;;;;4989;2;4990;23;;;4986.0;284.78125
-2;65100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;884.0
-2;65200;STARFRUIT;4988;1;4983;29;;;4990;29;;;;;4989.0;282.3359375
-2;65200;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;890.0
-2;65300;STARFRUIT;4983;21;;;;;4988;2;4990;21;;;4985.5;277.3515625
-2;65300;AMETHYSTS;9995;21;;;;;10002;3;10005;21;;;9998.5;890.0
-2;65400;AMETHYSTS;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;890.0
-2;65400;STARFRUIT;4983;28;;;;;4986;3;4989;2;4990;26;4984.5;282.9765625
-2;65500;STARFRUIT;4983;9;4982;27;;;4989;29;;;;;4986.0;286.828125
-2;65500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;890.0
-2;65600;STARFRUIT;4982;20;;;;;4989;20;;;;;4985.5;286.4921875
-2;65600;AMETHYSTS;9998;5;9995;20;;;10005;20;;;;;10001.5;890.0
-2;65700;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;291.8046875
-2;65700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;890.0
-2;65800;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;890.0
-2;65800;STARFRUIT;4982;20;;;;;4987;7;4989;20;;;4984.5;290.7421875
-2;65900;STARFRUIT;4983;6;4982;23;;;4989;24;;;;;4986.0;286.4921875
-2;65900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;890.0
-2;66000;STARFRUIT;4983;2;4982;22;;;4989;24;;;;;4986.0;286.6796875
-2;66000;AMETHYSTS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;890.0
-2;66100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;291.4921875
-2;66100;AMETHYSTS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;890.0
-2;66200;AMETHYSTS;10002;1;10000;5;9995;20;10005;20;;;;;10003.5;892.0
-2;66200;STARFRUIT;4985;5;4982;20;;;4989;20;;;;;4987.0;297.6875
-2;66300;STARFRUIT;4988;1;4984;2;4983;25;4989;1;4990;24;;;4988.5;283.7890625
-2;66300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;894.0
-2;66400;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;276.828125
-2;66400;AMETHYSTS;9995;21;;;;;9998;3;10005;21;;;9996.5;894.0
-2;66500;STARFRUIT;4983;2;4982;20;;;4989;22;;;;;4986.0;285.734375
-2;66500;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;900.0
-2;66600;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;900.0
-2;66600;STARFRUIT;4982;22;;;;;4987;3;4989;22;;;4984.5;292.4296875
-2;66700;STARFRUIT;4983;27;;;;;4990;27;;;;;4986.5;277.5625
-2;66700;AMETHYSTS;9998;9;9995;27;;;10005;27;;;;;10001.5;900.0
-2;66800;STARFRUIT;4983;30;;;;;4990;30;;;;;4986.5;265.5625
-2;66800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;900.0
-2;66900;STARFRUIT;4989;1;4985;4;4984;23;4991;23;;;;;4990.0;264.5625
-2;66900;AMETHYSTS;9998;4;9995;23;;;10005;23;;;;;10001.5;900.0
-2;67000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;900.0
-2;67000;STARFRUIT;4984;25;;;;;4991;25;;;;;4987.5;255.3828125
-2;67100;STARFRUIT;4983;23;;;;;4990;23;;;;;4986.5;267.21875
-2;67100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;900.0
-2;67200;STARFRUIT;4984;1;4983;20;;;4990;22;;;;;4987.0;267.21875
-2;67200;AMETHYSTS;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;900.0
-2;67300;STARFRUIT;4985;1;4984;30;;;4991;30;;;;;4988.0;261.34375
-2;67300;AMETHYSTS;9995;30;;;;;9998;3;10005;30;;;9996.5;900.0
-2;67400;AMETHYSTS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;906.0
-2;67400;STARFRUIT;4983;26;;;;;4990;26;;;;;4986.5;276.140625
-2;67500;STARFRUIT;4983;20;;;;;4990;21;;;;;4986.5;282.3828125
-2;67500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;906.0
-2;67600;STARFRUIT;4983;27;;;;;4990;27;;;;;4986.5;276.1796875
-2;67600;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;906.0
-2;67700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;906.0
-2;67700;STARFRUIT;4984;4;4983;29;;;4990;30;;;;;4987.0;267.1953125
-2;67800;STARFRUIT;4984;8;4983;30;;;4990;30;;;;;4987.0;271.9375
-2;67800;AMETHYSTS;9998;3;9995;30;;;10005;30;;;;;10001.5;906.0
-2;67900;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;269.6484375
-2;67900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;906.0
-2;68000;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;256.9375
-2;68000;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;906.0
-2;68100;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;906.0
-2;68100;STARFRUIT;4984;31;;;;;4989;4;4990;2;4991;29;4986.5;259.9921875
-2;68200;STARFRUIT;4989;1;4983;31;;;4990;31;;;;;4989.5;270.609375
-2;68200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;906.0
-2;68300;STARFRUIT;4989;1;4983;29;;;4990;29;;;;;4989.5;271.1015625
-2;68300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;906.0
-2;68400;STARFRUIT;4983;28;;;;;4990;28;;;;;4986.5;274.25
-2;68400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;906.0
-2;68500;AMETHYSTS;9995;23;;;;;10002;5;10005;23;;;9998.5;906.0
-2;68500;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;263.921875
-2;68600;STARFRUIT;4984;24;;;;;4990;1;4991;24;;;4987.0;262.6640625
-2;68600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;906.0
-2;68700;STARFRUIT;4984;1;4983;27;;;4990;28;;;;;4987.0;269.0546875
-2;68700;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;906.0
-2;68800;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;249.9921875
-2;68800;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;906.0
-2;68900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;908.0
-2;68900;STARFRUIT;4990;1;4984;28;;;4991;28;;;;;4990.5;253.984375
-2;69000;STARFRUIT;4984;30;;;;;4991;30;;;;;4987.5;250.2421875
-2;69000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;908.0
-2;69100;STARFRUIT;4985;31;;;;;4986;1;4991;31;;;4985.5;244.8828125
-2;69100;AMETHYSTS;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;908.0
-2;69200;STARFRUIT;4990;1;4989;2;4985;30;4992;30;;;;;4991.0;238.671875
-2;69200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;908.0
-2;69300;AMETHYSTS;9995;21;;;;;9998;1;10005;21;;;9996.5;908.0
-2;69300;STARFRUIT;4990;1;4985;21;;;4992;21;;;;;4991.0;237.3046875
-2;69400;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;232.65625
-2;69400;AMETHYSTS;10002;1;9998;2;9996;1;10004;1;10005;25;;;10003.0;910.0
-2;69500;STARFRUIT;4986;6;4985;26;;;4992;26;;;;;4989.0;233.2109375
-2;69500;AMETHYSTS;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;912.0
-2;69600;STARFRUIT;4985;22;;;;;4992;23;;;;;4988.5;244.515625
-2;69600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;912.0
-2;69700;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;912.0
-2;69700;STARFRUIT;4985;1;4984;20;;;4991;21;;;;;4988.0;246.28125
-2;69800;STARFRUIT;4985;1;4984;23;;;4991;24;;;;;4988.0;247.875
-2;69800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;918.0
-2;69900;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;918.0
-2;69900;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;249.296875
-2;70000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;918.0
-2;70000;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;248.234375
-2;70100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;918.0
-2;70100;STARFRUIT;4984;24;;;;;4985;1;4991;24;;;4984.5;253.2109375
-2;70200;STARFRUIT;4985;22;;;;;4991;1;4992;21;;;4988.0;242.71875
-2;70200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;918.0
-2;70300;AMETHYSTS;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;918.0
-2;70300;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;230.2734375
-2;70400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;922.0
-2;70400;STARFRUIT;4984;26;;;;;4989;6;4991;26;;;4986.5;247.78125
-2;70500;AMETHYSTS;9995;23;;;;;10000;3;10005;23;;;9997.5;922.0
-2;70500;STARFRUIT;4984;23;;;;;4987;3;4989;3;4991;23;4985.5;247.7265625
-2;70600;STARFRUIT;4985;6;4984;28;;;4991;28;;;;;4988.0;253.390625
-2;70600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;922.0
